2954,Wed Aug  4 00:58:27 2021,6992288,CAR,PTP,VC965,2,4333,PCCCAD2AC
2955,Mon Aug 16 09:54:53 2021,1178799,CAR,PTE,VC965,2,4436,PC0CF9451
2956,Fri Aug 13 03:32:53 2021,9827902,VAN,PTE,VCD2F,2,4385,PC148C815
2957,Fri Aug  6 17:45:52 2021,9208164,CAR,PTE,VC965,2,4942,PCD51A740
2958,Fri Aug 13 15:02:32 2021,3660284,CAR,PTE,VC965,2,4023,PC77793DF
2959,Sun Aug 15 01:51:01 2021,4168284,VAN,PTC,VCD2F,2,4042,PC5D4DE09
2960,Wed Aug 11 17:11:06 2021,8870705,CAR,PTC,VC965,2,4647,PCDD56814
2961,Thu Aug  5 07:21:35 2021,9713526,CAR,PTP,VC965,2,4610,PCA4D3E9B
2962,Sat Aug  7 09:44:45 2021,4580178,CAR,PTE,VC965,2,4319,PCAD79413
2963,Sat Jul 31 07:46:24 2021,2266444,CAR,PTP,VC965,2,4532,PC8DD921E
2964,Thu Jul 29 14:34:34 2021,1920617,CAR,PTE,VC965,2,4866,PC3137434
2965,Sun Aug 15 01:12:34 2021,9592860,CAR,PTE,VC965,2,4397,PCB070250
2966,Sun Aug 22 04:43:08 2021,978706,TRUCK,PTE,VCB43,4,4348,PCD66314D
2967,Wed Aug 11 19:02:38 2021,4433962,CAR,PTP,VC965,2,4857,PC59F4E22
2968,Sun Aug 22 01:06:50 2021,5280547,CAR,PTE,VC965,2,4151,PC0AB2B55
2969,Sat Aug 21 00:32:31 2021,9608324,CAR,PTC,VC965,2,4518,PCC7B407A
2970,Tue Aug 10 15:59:28 2021,7407420,CAR,PTE,VC965,2,4622,PCF31BD97
2971,Fri Aug 20 08:54:20 2021,6935853,CAR,PTE,VC965,2,4338,PC6203962
2972,Thu Aug  5 10:26:07 2021,827626,TRUCK,PTC,VCB43,4,4757,PC126524C
2973,Tue Aug  3 09:42:07 2021,1380070,VAN,PTC,VCD2F,2,4691,PCFAB001F
2974,Sun Aug  1 13:30:36 2021,4105360,CAR,PTC,VC965,2,4981,PC6B14C5D
2975,Wed Aug 11 21:54:20 2021,7640348,CAR,PTP,VC965,2,4048,PC1FE6483
2976,Sat Jul 31 15:08:49 2021,3451272,CAR,PTC,VC965,2,4781,PC0D83A1E
2977,Sat Aug 21 17:19:38 2021,6610643,CAR,PTC,VC965,2,4115,PCF5D4B0A
2978,Sat Aug 14 07:25:54 2021,4778919,CAR,PTC,VC965,2,4412,PC821BC98
2979,Wed Aug  4 20:25:42 2021,8983354,CAR,PTP,VC965,2,4682,PCBB02F92
2980,Sat Aug 14 12:35:48 2021,1654079,CAR,PTE,VC965,2,4298,PC3E474F6
2981,Fri Aug 20 10:08:39 2021,4832452,CAR,PTC,VC965,2,4467,PCF5E0389
2982,Sun Aug  1 19:15:30 2021,5053890,CAR,PTE,VC965,2,4604,PC0553E32
2983,Mon Aug  9 23:48:25 2021,7224391,CAR,PTC,VC965,2,4909,PCDED6F20
2984,Fri Aug  6 05:04:53 2021,4243256,CAR,PTP,VC965,2,4111,PC07F012A
2985,Sat Aug  7 02:14:20 2021,3761184,CAR,PTE,VC965,2,4928,PC16E79D4
2986,Mon Aug  2 20:03:41 2021,4147615,CAR,PTC,VC965,2,4483,PC7F7FFF0
2987,Tue Aug 10 14:54:00 2021,9499316,TRUCK,PTP,VCB43,4,4852,PC68969FB
2988,Sun Aug  1 07:14:43 2021,8008301,CAR,PTE,VC965,2,4827,PC7D68CD9
2989,Wed Aug  4 15:46:50 2021,8118452,TRUCK,PTE,VCB43,4,4666,PCE8CBA37
2990,Mon Aug  9 23:04:04 2021,5740854,CAR,PTC,VC965,2,4692,PC1CDFCF6
2991,Thu Aug  5 19:10:07 2021,908982,CAR,PTP,VC965,2,4501,PC5D41947
2992,Sat Jul 31 08:03:07 2021,1616597,TRUCK,PTP,VCB43,4,4930,PC22F748B
2993,Thu Aug  5 02:54:05 2021,671310,CAR,PTE,VC965,2,4778,PCCCADDBD
2994,Wed Aug 11 07:50:03 2021,1225326,TRUCK,PTP,VCB43,4,4672,PC03AE86F
2995,Wed Aug  4 03:56:22 2021,7807921,VAN,PTC,VCD2F,2,4097,PCB1B5BEC
2996,Sun Aug  8 05:33:45 2021,7259326,CAR,PTP,VC965,2,4033,PC783B5FC
2997,Thu Jul 29 11:41:52 2021,7802776,CAR,PTP,VC965,2,4519,PC92A6471
2998,Thu Aug  5 12:55:54 2021,6603295,TRUCK,PTC,VCB43,4,4790,PC2387B02
2999,Thu Aug 12 22:52:02 2021,9926082,CAR,PTC,VC965,2,4390,PC983A913
3000,Fri Aug 13 00:52:39 2021,7933728,CAR,PTC,VC965,2,4107,PC7607A5D
3001,Sat Aug  7 00:12:41 2021,9029580,CAR,PTP,VC965,2,4482,PCB6A16D7
3002,Tue Aug 10 01:41:37 2021,295539,CAR,PTC,VC965,2,4811,PCBF83C7A
3003,Thu Aug 12 10:08:40 2021,480396,CAR,PTC,VC965,2,4580,PC48664B7
3004,Wed Aug  4 12:06:45 2021,5857166,CAR,PTC,VC965,2,4729,PC5170BF4
3005,Sun Aug  1 02:06:01 2021,3116688,TRUCK,PTP,VCB43,4,4256,PC9DD0BBD
3006,Sat Aug 21 19:49:06 2021,8403299,CAR,PTE,VC965,2,4204,PC5881E06
3007,Fri Jul 30 22:45:53 2021,7621099,CAR,PTE,VC965,2,4713,PCD4A1214
3008,Fri Aug  6 23:39:35 2021,4856438,VAN,PTE,VCD2F,2,4120,PC6700C62
3009,Fri Aug 20 10:33:23 2021,2468442,CAR,PTC,VC965,2,4076,PC47B8825
3010,Sun Aug 15 14:27:05 2021,5027932,CAR,PTP,VC965,2,4620,PC43973F9
3011,Sat Aug  7 15:26:19 2021,216964,VAN,PTP,VCD2F,2,4829,PCEC030F2
3012,Thu Aug  5 10:50:44 2021,935411,VAN,PTE,VCD2F,2,4865,PCCACA741
3013,Fri Aug  6 23:56:02 2021,2463408,CAR,PTP,VC965,2,4686,PCD6E5E77
3014,Sun Aug  8 01:44:42 2021,5366494,CAR,PTP,VC965,2,4448,PC19F3DBB
3015,Sat Aug 14 14:04:06 2021,4289120,TRUCK,PTP,VCB43,4,4484,PCEF56843
3016,Mon Aug 16 13:16:46 2021,6163135,VAN,PTE,VCD2F,2,4565,PC388BB83
3017,Sun Aug 15 17:56:26 2021,334540,TRUCK,PTC,VCB43,4,4530,PCA33A9A8
3018,Wed Aug  4 21:24:33 2021,1645675,TRUCK,PTP,VCB43,4,4386,PC948D5B2
3019,Sun Aug 22 11:24:47 2021,6448838,CAR,PTE,VC965,2,4085,PC6150735
3020,Wed Aug  4 21:11:40 2021,4448071,CAR,PTP,VC965,2,4828,PCF712D1A
3021,Sun Aug 15 03:20:08 2021,3949985,TRUCK,PTE,VCB43,4,4912,PC526B1EC
3022,Sun Aug  1 17:48:12 2021,6505241,TRUCK,PTE,VCB43,4,4630,PCA26D872
3023,Fri Aug 20 18:02:36 2021,7654878,TRUCK,PTP,VCB43,4,4531,PC857F4A0
3024,Thu Jul 29 14:36:31 2021,5072147,TRUCK,PTE,VCB43,4,4343,PC0F6325D
3025,Wed Aug 11 19:16:25 2021,7737222,VAN,PTC,VCD2F,2,4084,PC71D433F
3026,Tue Aug 17 12:33:12 2021,5361438,VAN,PTE,VCD2F,2,4618,PC8F4AF85
3027,Thu Aug 19 08:01:19 2021,7624778,CAR,PTE,VC965,2,4234,PC5EBC1E1
3028,Sat Jul 31 04:19:51 2021,8032554,TRUCK,PTP,VCB43,4,4025,PC5ABB8E4
3029,Sat Aug 21 06:06:50 2021,3631537,CAR,PTE,VC965,2,4681,PCBEB4D23
3030,Sat Aug  7 23:34:08 2021,6574052,CAR,PTC,VC965,2,4141,PC13CB69B
3031,Tue Aug  3 04:15:20 2021,6596226,TRUCK,PTE,VCB43,4,4144,PCAC7E4C1
3032,Mon Aug  2 00:59:37 2021,318095,VAN,PTC,VCD2F,2,4103,PC2B868A9
3033,Sun Aug 15 11:19:30 2021,4308097,CAR,PTC,VC965,2,4456,PC8DFF744
3034,Wed Aug 18 05:31:20 2021,5461764,CAR,PTP,VC965,2,4753,PC6AA246E
3035,Sat Aug 21 02:00:12 2021,2312712,CAR,PTE,VC965,2,4858,PC94DC1E6
3036,Thu Aug 19 09:59:57 2021,2785288,CAR,PTE,VC965,2,4641,PCAA9F518
3037,Sat Aug 21 04:11:03 2021,8407578,CAR,PTC,VC965,2,4297,PCDE89544
3038,Sat Aug  7 19:06:47 2021,9414721,CAR,PTP,VC965,2,4474,PCFEAE55E
3039,Tue Aug 17 13:50:30 2021,6033424,TRUCK,PTC,VCB43,4,4963,PC704EF75
3040,Sun Aug 22 15:22:15 2021,8818274,TRUCK,PTP,VCB43,4,4337,PCCF6A454
3041,Wed Aug 11 17:53:15 2021,7768864,CAR,PTC,VC965,2,4440,PCBE1B45D
3042,Thu Aug  5 12:52:06 2021,9385039,CAR,PTC,VC965,2,4195,PC308070B
3043,Fri Aug 13 11:58:09 2021,9968412,CAR,PTC,VC965,2,4005,PCB3DF742
3044,Wed Aug  4 08:25:20 2021,4924971,CAR,PTC,VC965,2,4704,PC47FBB07
3045,Tue Aug 17 18:47:08 2021,6109450,VAN,PTE,VCD2F,2,5004,PC2111CF9
3046,Sat Aug 21 11:37:43 2021,6359578,CAR,PTC,VC965,2,4578,PC90D44D0
3047,Sun Aug 15 01:47:21 2021,3516169,CAR,PTC,VC965,2,4560,PC5030572
3048,Mon Aug 16 22:52:18 2021,6775371,CAR,PTP,VC965,2,4226,PCDC5C9E2
3049,Sat Jul 31 11:11:27 2021,6027952,CAR,PTC,VC965,2,4968,PC251D4C1
3050,Mon Aug 16 05:59:36 2021,7434849,CAR,PTE,VC965,2,4111,PC07F012A
3051,Sun Aug  1 22:16:49 2021,3078381,CAR,PTC,VC965,2,4101,PCCC8F243
3052,Tue Aug  3 06:15:18 2021,999203,VAN,PTC,VCD2F,2,4303,PC2E2E0C0
3053,Thu Aug 12 13:21:22 2021,5619071,CAR,PTE,VC965,2,4679,PC88494D0
3054,Sat Aug 21 06:26:13 2021,495039,CAR,PTE,VC965,2,4802,PCBDD55F1
3055,Tue Aug 10 22:24:18 2021,2050637,CAR,PTE,VC965,2,4546,PCEF3EBBC
3056,Thu Aug 12 13:34:35 2021,4263435,CAR,PTP,VC965,2,4514,PC374C341
3057,Tue Aug  3 09:37:51 2021,5464338,CAR,PTP,VC965,2,4789,PCBE8B2AB
3058,Thu Aug 19 14:50:22 2021,4232451,VAN,PTP,VCD2F,2,4829,PCEC030F2
3059,Thu Aug 19 22:26:30 2021,7216285,VAN,PTC,VCD2F,2,4484,PCEF56843
3060,Fri Aug 20 10:18:58 2021,8531251,CAR,PTC,VC965,2,4143,PC5F47DCF
3061,Thu Aug  5 20:56:40 2021,2499797,CAR,PTE,VC965,2,4410,PC6EFC03B
3062,Fri Aug  6 18:22:58 2021,7581059,CAR,PTP,VC965,2,4013,PCE5BA2CE
3063,Sat Aug  7 09:42:41 2021,4709315,TRUCK,PTC,VCB43,4,4869,PCF775FA6
3064,Wed Aug  4 01:18:11 2021,2934889,CAR,PTP,VC965,2,4815,PC19C02F1
3065,Sat Aug 21 13:20:20 2021,3199953,CAR,PTC,VC965,2,4078,PC8473A64
3066,Tue Aug  3 18:23:50 2021,9787963,TRUCK,PTP,VCB43,4,4813,PCACF7982
3067,Thu Aug 12 13:17:52 2021,3757104,CAR,PTC,VC965,2,4208,PC1E49F6B
3068,Mon Aug 16 09:28:47 2021,7672316,CAR,PTE,VC965,2,4135,PCC943ECD
3069,Thu Aug 19 02:08:49 2021,8103565,VAN,PTE,VCD2F,2,4725,PCB905D54
3070,Fri Aug 13 13:38:30 2021,3883896,TRUCK,PTE,VCB43,4,4556,PC18C31F6
3071,Sun Aug 15 02:16:01 2021,7508791,TRUCK,PTP,VCB43,4,4800,PCA4DF48A
3072,Tue Aug 17 11:28:30 2021,7510715,TRUCK,PTE,VCB43,4,4562,PC4C95CA2
3073,Sat Aug  7 05:14:58 2021,9033437,CAR,PTP,VC965,2,4781,PC0D83A1E
3074,Sat Jul 31 10:04:45 2021,1772699,TRUCK,PTE,VCB43,4,4318,PCAD89FE3
3075,Wed Aug 18 12:26:21 2021,3219221,TRUCK,PTC,VCB43,4,4846,PCBABD060
3076,Sun Aug  1 01:31:20 2021,2135279,TRUCK,PTE,VCB43,4,4849,PCF764517
3077,Wed Aug 18 21:15:06 2021,5196650,CAR,PTP,VC965,2,4409,PC44E2F09
3078,Tue Aug 10 23:35:16 2021,6079717,CAR,PTC,VC965,2,4740,PC04EDDB4
3079,Fri Aug 20 18:32:19 2021,7545484,CAR,PTC,VC965,2,4089,PC3CCA187
3080,Mon Aug  9 22:19:30 2021,457434,CAR,PTP,VC965,2,4300,PC666483B
3081,Sun Aug  1 15:41:47 2021,7725449,VAN,PTC,VCD2F,2,4953,PC1E2B07E
3082,Sat Aug 21 14:20:24 2021,6479022,CAR,PTE,VC965,2,4037,PC0A50259
3083,Tue Aug  3 18:07:48 2021,1837708,VAN,PTP,VCD2F,2,4336,PCD30AB50
3084,Wed Aug 11 01:13:40 2021,7934288,VAN,PTP,VCD2F,2,4750,PCD987A9D
3085,Wed Aug  4 22:31:02 2021,9305794,CAR,PTP,VC965,2,4171,PC36C9AE8
3086,Thu Aug 19 08:14:48 2021,7833901,CAR,PTC,VC965,2,4088,PC14008D5
3087,Sat Aug  7 09:18:30 2021,9881360,CAR,PTC,VC965,2,4538,PCDE5402C
3088,Sat Aug 14 02:52:08 2021,7903911,VAN,PTP,VCD2F,2,4577,PC8FE0901
3089,Sat Aug  7 09:15:23 2021,4567158,CAR,PTE,VC965,2,4211,PC0AB9251
3090,Thu Aug 12 08:00:25 2021,9360204,VAN,PTP,VCD2F,2,4658,PC1A58039
3091,Thu Aug 12 02:57:59 2021,6154918,CAR,PTC,VC965,2,4064,PC0B32B5B
3092,Sat Aug  7 18:34:17 2021,9101905,CAR,PTE,VC965,2,4537,PC10C700F
3093,Sun Aug  1 19:55:21 2021,8997094,TRUCK,PTP,VCB43,4,4850,PC4061987
3094,Sun Aug 22 01:37:49 2021,5710731,CAR,PTP,VC965,2,4559,PC93AAEC9
3095,Thu Aug 12 21:43:25 2021,9164359,VAN,PTE,VCD2F,2,4581,PCC347465
3096,Fri Aug 13 04:44:19 2021,1801431,CAR,PTC,VC965,2,4886,PC4D892D7
3097,Sun Aug 15 04:50:44 2021,1044809,CAR,PTC,VC965,2,4423,PCF9F4940
3098,Wed Aug 18 14:22:48 2021,8248291,TRUCK,PTP,VCB43,4,4311,PC7F02ED3
3099,Fri Aug  6 23:57:48 2021,7637098,CAR,PTC,VC965,2,4622,PCF31BD97
3100,Sun Aug 15 22:09:27 2021,19393,TRUCK,PTC,VCB43,4,4854,PCB6F1968
3101,Mon Aug  2 08:58:11 2021,518470,CAR,PTC,VC965,2,4240,PC72FE04B
3102,Fri Aug  6 18:34:33 2021,7353243,TRUCK,PTP,VCB43,4,4035,PC1B1D964
3103,Sun Aug 22 00:18:55 2021,8029245,CAR,PTC,VC965,2,4774,PCEBE834B
3104,Tue Aug  3 04:33:31 2021,5531082,TRUCK,PTP,VCB43,4,4490,PC89C1789
3105,Sun Aug  8 15:42:02 2021,2966322,CAR,PTC,VC965,2,4715,PCFA0E4C0
3106,Fri Jul 30 08:15:27 2021,1559026,TRUCK,PTC,VCB43,4,4968,PC251D4C1
3107,Fri Jul 30 22:51:42 2021,1447610,CAR,PTE,VC965,2,4621,PC9FB4E82
3108,Fri Aug  6 00:46:18 2021,5027752,CAR,PTC,VC965,2,4907,PCCEEF65A
3109,Sun Aug  1 23:16:34 2021,8436044,TRUCK,PTE,VCB43,4,4477,PCA857A23
3110,Fri Aug  6 03:06:37 2021,4514250,TRUCK,PTP,VCB43,4,4069,PCC48608C
3111,Sat Aug 21 05:42:25 2021,2528514,TRUCK,PTC,VCB43,4,4044,PC3546931
3112,Wed Aug 18 22:38:31 2021,794611,CAR,PTE,VC965,2,4566,PC637A425
3113,Wed Aug 11 08:06:58 2021,73706,CAR,PTE,VC965,2,4107,PC7607A5D
3114,Fri Aug 13 09:10:09 2021,3076322,CAR,PTC,VC965,2,4176,PC11E9595
3115,Fri Aug 20 21:14:02 2021,2969173,VAN,PTP,VCD2F,2,4497,PC76FDDEA
3116,Wed Aug 11 02:50:47 2021,6102581,CAR,PTC,VC965,2,4668,PCBB055C6
3117,Sun Aug  8 17:03:35 2021,8344068,CAR,PTP,VC965,2,4664,PC52D063A
3118,Mon Aug 16 02:19:25 2021,4590356,CAR,PTC,VC965,2,4328,PC3777B8E
3119,Sat Aug 21 12:28:14 2021,6702632,CAR,PTE,VC965,2,4778,PCCCADDBD
3120,Sat Aug  7 04:47:51 2021,3184313,CAR,PTE,VC965,2,4368,PC909A324
3121,Mon Aug 16 20:06:03 2021,951197,TRUCK,PTC,VCB43,4,4108,PC7C55512
3122,Fri Aug 20 14:43:13 2021,8219853,TRUCK,PTP,VCB43,4,4419,PC99BB7A3
3123,Mon Aug  9 15:45:38 2021,8944617,VAN,PTP,VCD2F,2,4160,PC6DC0ACF
3124,Thu Aug 12 05:22:18 2021,8329543,CAR,PTP,VC965,2,4684,PCA76178F
3125,Sun Aug  8 15:04:31 2021,2442832,CAR,PTP,VC965,2,4045,PCE952492
3126,Sat Aug  7 21:55:16 2021,7383068,CAR,PTP,VC965,2,4481,PC30AAE76
3127,Sat Aug 21 12:22:18 2021,2409400,CAR,PTE,VC965,2,4144,PCAC7E4C1
3128,Thu Aug 19 18:00:02 2021,1181842,CAR,PTE,VC965,2,4409,PC44E2F09
3129,Tue Aug 10 19:58:22 2021,7023411,TRUCK,PTE,VCB43,4,4073,PCA3797CA
3130,Tue Aug  3 19:12:19 2021,8057643,TRUCK,PTC,VCB43,4,4154,PC2C2EF9E
3131,Tue Aug  3 17:16:41 2021,8479441,CAR,PTP,VC965,2,4252,PCA32686D
3132,Fri Aug 13 12:42:04 2021,519983,TRUCK,PTC,VCB43,4,4967,PC2AFCB31
3133,Fri Aug 13 11:35:57 2021,5965028,CAR,PTC,VC965,2,4059,PC06E8A1C
3134,Mon Aug 16 01:03:52 2021,3709155,VAN,PTC,VCD2F,2,4779,PCC8FE9C6
3135,Tue Aug 17 04:27:51 2021,1515207,CAR,PTC,VC965,2,4660,PCB86D2E1
3136,Tue Aug 17 08:02:11 2021,2357578,TRUCK,PTE,VCB43,4,4204,PC5881E06
3137,Fri Aug 13 05:14:48 2021,3944350,TRUCK,PTE,VCB43,4,4327,PC16F59EC
3138,Thu Aug 12 13:25:54 2021,7142607,CAR,PTE,VC965,2,4796,PCEBEEE05
3139,Sat Aug 21 13:43:15 2021,9501854,TRUCK,PTE,VCB43,4,4471,PC7E4F42A
3140,Fri Aug 13 17:59:53 2021,3339331,TRUCK,PTP,VCB43,4,4820,PCC30C735
3141,Thu Aug 12 20:49:02 2021,7331095,CAR,PTE,VC965,2,4733,PC797AEBF
3142,Tue Aug 10 12:46:39 2021,6882552,TRUCK,PTE,VCB43,4,4914,PC2F353E1
3143,Sat Aug 14 18:03:58 2021,1261016,TRUCK,PTC,VCB43,4,4530,PCA33A9A8
3144,Fri Aug 20 03:59:59 2021,803464,CAR,PTE,VC965,2,4570,PCAE45EC0
3145,Wed Aug 18 06:12:59 2021,4403090,CAR,PTC,VC965,2,4418,PCF6EECB2
3146,Fri Jul 30 06:50:13 2021,9007349,CAR,PTP,VC965,2,4000,PC69C7DF3
3147,Fri Aug 13 04:12:39 2021,439195,CAR,PTP,VC965,2,4597,PCBDB8BB6
3148,Sat Aug  7 13:17:34 2021,7893073,CAR,PTP,VC965,2,4602,PC0D3474E
3149,Thu Aug 12 05:21:59 2021,3100934,CAR,PTE,VC965,2,4222,PC15EC378
3150,Mon Aug  9 22:50:50 2021,1978119,CAR,PTP,VC965,2,4781,PC0D83A1E
3151,Sun Aug  8 10:18:13 2021,5761399,CAR,PTE,VC965,2,4326,PC356AE8F
3152,Mon Aug  9 02:56:48 2021,3556508,TRUCK,PTC,VCB43,4,4021,PC851E565
3153,Wed Aug  4 21:45:04 2021,7637207,CAR,PTE,VC965,2,4882,PC8616CD8
3154,Thu Aug 12 03:28:48 2021,1408233,TRUCK,PTC,VCB43,4,4035,PC1B1D964
3155,Wed Aug  4 05:49:17 2021,4143385,CAR,PTC,VC965,2,4753,PC6AA246E
3156,Thu Aug  5 10:42:26 2021,3790964,TRUCK,PTE,VCB43,4,4954,PCA276EBB
3157,Mon Aug  9 20:11:18 2021,8597890,CAR,PTE,VC965,2,4695,PC4A5D62F
3158,Sun Aug  1 12:06:18 2021,7633856,CAR,PTE,VC965,2,4627,PCA965149
3159,Sat Aug 14 23:31:25 2021,122217,CAR,PTC,VC965,2,4920,PC42A3AB0
3160,Fri Aug  6 20:41:24 2021,8416078,CAR,PTP,VC965,2,4204,PC5881E06
3161,Sat Aug 21 18:31:54 2021,9582400,TRUCK,PTE,VCB43,4,4838,PCEECD973
3162,Sat Jul 31 04:26:51 2021,1991644,CAR,PTP,VC965,2,4528,PC1269226
3163,Sat Aug  7 14:30:39 2021,5535407,CAR,PTP,VC965,2,4540,PC5CAF0A7
3164,Sat Aug 21 21:27:07 2021,9214120,TRUCK,PTE,VCB43,4,4327,PC16F59EC
3165,Fri Aug 20 05:01:30 2021,3228593,CAR,PTC,VC965,2,4915,PC86B0D7B
3166,Thu Aug 12 12:55:05 2021,4030362,CAR,PTP,VC965,2,4252,PCA32686D
3167,Thu Aug 19 04:56:07 2021,4332825,VAN,PTE,VCD2F,2,4421,PCED2DB6F
3168,Thu Aug 19 19:42:57 2021,4478049,CAR,PTE,VC965,2,4988,PC46BE0B2
3169,Wed Aug  4 18:58:49 2021,7683166,CAR,PTC,VC965,2,4660,PCB86D2E1
3170,Fri Aug 20 16:06:52 2021,9035191,TRUCK,PTC,VCB43,4,4024,PC91E3A87
3171,Fri Aug 13 01:55:54 2021,4415551,CAR,PTE,VC965,2,4798,PC17F8052
3172,Sun Aug  8 22:51:46 2021,7797672,TRUCK,PTP,VCB43,4,4654,PCBA5D8AB
3173,Thu Jul 29 17:44:23 2021,2421924,CAR,PTC,VC965,2,4231,PC016D687
3174,Mon Aug  2 20:06:49 2021,5557461,TRUCK,PTE,VCB43,4,4905,PCE1EA438
3175,Tue Aug 17 22:18:17 2021,2135787,CAR,PTP,VC965,2,4162,PC51A39A7
3176,Fri Aug  6 02:23:21 2021,4069553,TRUCK,PTC,VCB43,4,4892,PC7AA5B2F
3177,Fri Aug 13 20:09:28 2021,2286621,VAN,PTC,VCD2F,2,4755,PC628DCED
3178,Tue Aug 17 06:54:24 2021,2881592,CAR,PTP,VC965,2,4005,PCB3DF742
3179,Mon Aug  9 03:51:13 2021,9474831,CAR,PTE,VC965,2,4926,PCCBCFEDE
3180,Thu Aug 12 13:34:57 2021,305540,CAR,PTE,VC965,2,4018,PCCB2657A
3181,Wed Aug 18 08:31:42 2021,9394144,CAR,PTC,VC965,2,4411,PC3AA93E6
3182,Thu Jul 29 16:14:54 2021,694045,TRUCK,PTE,VCB43,4,4297,PCDE89544
3183,Fri Aug 13 12:52:30 2021,3586328,CAR,PTE,VC965,2,4061,PC3A63A79
3184,Thu Jul 29 15:03:03 2021,6793745,CAR,PTE,VC965,2,4490,PC89C1789
3185,Wed Aug 11 18:38:58 2021,9492022,CAR,PTC,VC965,2,4431,PC3A23C14
3186,Sat Jul 31 06:06:36 2021,3918499,CAR,PTP,VC965,2,4582,PC98750ED
3187,Mon Aug 16 22:37:41 2021,1327402,CAR,PTC,VC965,2,4161,PCF8F6133
3188,Wed Aug  4 16:56:03 2021,8201680,CAR,PTP,VC965,2,4104,PC0A63844
3189,Mon Aug  9 09:25:39 2021,7410856,CAR,PTP,VC965,2,4624,PCDF73A3C
3190,Fri Aug 20 23:02:03 2021,7838417,CAR,PTC,VC965,2,4106,PC9764C98
3191,Tue Aug  3 18:34:13 2021,9364796,CAR,PTC,VC965,2,4129,PCA6127FF
3192,Sun Aug 15 17:55:06 2021,8245402,CAR,PTC,VC965,2,4203,PC5295A46
3193,Mon Aug  9 03:42:56 2021,7665780,CAR,PTE,VC965,2,4737,PCED7EAFE
3194,Mon Aug  9 05:11:37 2021,8480426,CAR,PTC,VC965,2,4922,PC785D63F
3195,Mon Aug  9 10:13:54 2021,4600383,CAR,PTC,VC965,2,4475,PCCC0D001
3196,Mon Aug  9 18:06:55 2021,6493182,TRUCK,PTC,VCB43,4,4083,PC90346C9
3197,Mon Aug 16 20:35:27 2021,1024927,CAR,PTC,VC965,2,4088,PC14008D5
3198,Wed Aug 11 15:55:28 2021,5134425,CAR,PTC,VC965,2,4717,PC44877F1
3199,Sat Aug  7 14:47:34 2021,6148109,CAR,PTC,VC965,2,4078,PC8473A64
3200,Mon Aug  9 19:25:56 2021,1651021,TRUCK,PTE,VCB43,4,4433,PC1DEB043
3201,Fri Aug  6 04:29:14 2021,2618224,TRUCK,PTP,VCB43,4,4240,PC72FE04B
3202,Sun Aug 15 02:22:23 2021,1460976,CAR,PTE,VC965,2,4920,PC42A3AB0
3203,Tue Aug 17 11:00:45 2021,1822036,TRUCK,PTE,VCB43,4,4391,PCCFD9AB6
3204,Tue Aug 10 18:48:12 2021,8271031,CAR,PTP,VC965,2,4503,PC69DE15C
3205,Tue Aug 17 08:14:20 2021,6604804,CAR,PTC,VC965,2,4246,PC95F5F6B
3206,Fri Jul 30 03:24:01 2021,916395,TRUCK,PTC,VCB43,4,4602,PC0D3474E
3207,Fri Aug  6 12:15:43 2021,4805945,CAR,PTC,VC965,2,4771,PC71FE98A
3208,Wed Aug 18 03:13:11 2021,9611712,TRUCK,PTE,VCB43,4,4398,PCE60D320
3209,Wed Aug  4 01:38:04 2021,7480815,CAR,PTP,VC965,2,4237,PC51D1059
3210,Fri Aug  6 08:46:27 2021,2643233,CAR,PTE,VC965,2,4612,PC871C1FC
3211,Wed Aug 18 16:09:10 2021,316278,CAR,PTP,VC965,2,4322,PC262D624
3212,Wed Aug 18 06:35:58 2021,7540333,VAN,PTE,VCD2F,2,4458,PCECEBBFA
3213,Tue Aug 10 08:51:28 2021,2199856,CAR,PTP,VC965,2,4193,PC0282AE7
3214,Sat Aug 21 04:25:15 2021,3305297,CAR,PTE,VC965,2,4006,PCD8D05D7
3215,Sat Aug 21 19:46:02 2021,1375935,TRUCK,PTE,VCB43,4,4549,PC2F1A066
3216,Sat Aug  7 01:16:25 2021,8244580,CAR,PTC,VC965,2,4266,PC39B17A9
3217,Tue Aug 10 19:35:41 2021,777996,CAR,PTC,VC965,2,4524,PCF8BB245
3218,Fri Aug 13 05:22:47 2021,540690,TRUCK,PTE,VCB43,4,4557,PC6C80A46
3219,Mon Aug 16 15:56:11 2021,9729810,CAR,PTC,VC965,2,4588,PC3172195
3220,Wed Aug 18 04:11:44 2021,5964671,VAN,PTE,VCD2F,2,4297,PCDE89544
3221,Thu Aug 12 12:53:33 2021,322145,CAR,PTP,VC965,2,4000,PC69C7DF3
3222,Sat Aug 21 00:30:56 2021,4242058,CAR,PTC,VC965,2,4299,PCAD3B9BC
3223,Fri Aug 13 02:07:54 2021,6439407,CAR,PTE,VC965,2,4606,PC0C535B6
3224,Fri Aug 13 16:44:41 2021,7007462,CAR,PTP,VC965,2,4945,PC95BD14B
3225,Wed Aug  4 12:18:07 2021,8872505,CAR,PTP,VC965,2,4647,PCDD56814
3226,Mon Aug  9 18:03:54 2021,9764823,CAR,PTE,VC965,2,4359,PCB27CFF1
3227,Fri Aug 20 08:25:11 2021,4341120,VAN,PTC,VCD2F,2,4571,PC2308E9E
3228,Wed Aug 11 21:20:25 2021,3172405,TRUCK,PTE,VCB43,4,4788,PC00AE965
